txn_id,investor_id,amfi_code,transaction_date,amount,nav_at_purchase,units_allotted,transaction_type
392,INV0013,116230,2021-03-04,500,96.8773,5.1612,SIP
393,INV0013,116230,2021-04-03,500,84.481,5.9185,SIP
394,INV0013,116230,2021-05-03,500,44.042,11.3528,SIP
395,INV0013,116230,2021-06-02,500,73.5553,6.7976,SIP
396,INV0013,116230,2021-07-02,500,97.0368,5.1527,SIP
397,INV0013,116230,2021-08-01,500,52.1195,9.5933,SIP
398,INV0013,116230,2021-08-31,500,45.1153,11.0827,SIP
6453,INV0013,125497,2021-09-15,-250000,102.4646,-2439.867,Redemption
399,INV0013,116230,2021-09-30,500,43.6293,11.4602,SIP
400,INV0013,116230,2021-10-30,500,76.8293,6.5079,SIP
401,INV0013,116230,2021-11-29,500,60.3649,8.283,SIP
6427,INV0013,101305,2022-10-12,25000,56.5108,442.3933,Lumpsum
5958,INV0014,101539,2019-10-06,100000,45.9527,2176.1507,Lumpsum
402,INV0014,100033,2020-10-26,10000,147.5249,67.7852,SIP
403,INV0014,100033,2020-11-25,10000,155.5925,64.2705,SIP
404,INV0014,100033,2020-12-25,10000,174.6442,57.2593,SIP
405,INV0014,100033,2021-01-24,10000,155.7239,64.2162,SIP
406,INV0014,100033,2021-02-23,10000,92.7076,107.866,SIP
407,INV0014,100033,2021-03-25,10000,160.6184,62.2594,SIP
408,INV0014,100033,2021-04-24,10000,115.519,86.5658,SIP
409,INV0014,100033,2021-05-24,10000,112.5172,88.8753,SIP
6030,INV0014,130503,2021-06-15,250000,58.7361,4256.3262,Lumpsum
410,INV0014,100033,2021-06-23,10000,145.5974,68.6825,SIP
411,INV0014,100033,2021-07-23,10000,163.0351,61.3365,SIP
412,INV0014,100033,2021-08-22,10000,123.5792,80.9198,SIP
413,INV0014,100033,2021-09-21,10000,94.0056,106.3766,SIP
414,INV0014,100033,2021-10-21,10000,121.9393,82.008,SIP
415,INV0014,100033,2021-11-20,10000,191.0394,52.3452,SIP
416,INV0014,100033,2021-12-20,10000,162.808,61.422,SIP
417,INV0014,100033,2022-01-19,10000,183.8399,54.3952,SIP
418,INV0014,100033,2022-02-18,10000,177.9453,56.197,SIP
419,INV0014,100033,2022-03-20,10000,115.1737,86.8254,SIP
420,INV0014,100033,2022-04-19,10000,171.6205,58.2681,SIP
6325,INV0014,108005,2022-05-14,10000,682.6799,14.6482,Lumpsum
6148,INV0014,118632,2022-12-07,100000,102.1505,978.9477,Lumpsum
6329,INV0014,101539,2023-05-01,500000,58.5144,8544.9052,Lumpsum
6192,INV0015,103504,2019-12-28,100000,333.7524,299.6233,Lumpsum
6411,INV0015,119092,2020-02-07,10000,439.8149,22.7368,Lumpsum
421,INV0015,100033,2020-12-27,5000,147.5249,33.8926,SIP
6351,INV0015,110478,2021-01-12,10000,113.0807,88.4324,Lumpsum
6041,INV0015,108005,2021-01-14,50000,648.815,77.0636,Lumpsum
422,INV0015,100033,2021-01-26,5000,155.5925,32.1352,SIP
423,INV0015,100033,2021-02-25,5000,174.6442,28.6296,SIP
424,INV0015,100033,2021-03-27,5000,155.7239,32.1081,SIP
425,INV0015,100033,2021-04-26,5000,92.7076,53.933,SIP
5955,INV0015,108467,2021-04-28,50000,76.1309,656.7635,Lumpsum
426,INV0015,100033,2021-05-26,5000,160.6184,31.1297,SIP
427,INV0015,100033,2021-06-25,5000,115.519,43.2829,SIP
428,INV0015,100033,2021-07-25,5000,112.5172,44.4377,SIP
429,INV0015,100033,2021-08-24,5000,145.5974,34.3413,SIP
430,INV0015,100033,2021-09-23,5000,163.0351,30.6682,SIP
431,INV0015,100033,2021-10-23,5000,123.5792,40.4599,SIP
432,INV0015,100033,2021-11-22,5000,94.0056,53.1883,SIP
433,INV0015,100033,2021-12-22,5000,121.9393,41.004,SIP
6443,INV0015,108467,2021-12-23,-50000,76.1309,-656.7635,Redemption
434,INV0015,100033,2022-01-21,5000,191.0394,26.1726,SIP
435,INV0015,100033,2022-02-20,5000,162.808,30.711,SIP
436,INV0015,100033,2022-03-22,5000,183.8399,27.1976,SIP
6390,INV0015,108005,2022-07-10,100000,665.2842,150.3117,Lumpsum
6302,INV0016,119597,2020-09-25,10000,72.9149,137.1462,Lumpsum
437,INV0016,120841,2020-12-18,5000,234.494,21.3225,SIP
438,INV0016,120841,2021-01-17,5000,227.8323,21.946,SIP
439,INV0016,120841,2021-02-16,5000,158.7844,31.4892,SIP
440,INV0016,120841,2021-03-18,5000,235.4448,21.2364,SIP
441,INV0016,120841,2021-04-17,5000,160.927,31.07,SIP
442,INV0016,120841,2021-05-17,5000,251.8729,19.8513,SIP
443,INV0016,120841,2021-06-16,5000,178.1102,28.0725,SIP
444,INV0016,120841,2021-07-16,5000,154.1949,32.4265,SIP
445,INV0016,120841,2021-08-15,5000,231.7118,21.5785,SIP
446,INV0016,120841,2021-09-14,5000,244.5757,20.4436,SIP
447,INV0016,120841,2021-10-14,5000,189.5598,26.3769,SIP
448,INV0016,120841,2021-11-13,5000,161.7346,30.9148,SIP
449,INV0016,120841,2021-12-13,5000,199.2871,25.0894,SIP
450,INV0016,120841,2022-01-12,5000,158.3628,31.5731,SIP
451,INV0016,120841,2022-02-11,5000,167.9999,29.7619,SIP
452,INV0016,120841,2022-03-13,5000,158.0752,31.6305,SIP
453,INV0016,120841,2022-04-12,5000,182.2421,27.436,SIP
454,INV0016,120841,2022-05-12,5000,176.6361,28.3068,SIP
455,INV0016,120841,2022-06-11,5000,190.8215,26.2025,SIP
456,INV0016,120841,2022-07-11,5000,200.2334,24.9709,SIP
457,INV0016,120841,2022-08-10,5000,181.3071,27.5775,SIP
6377,INV0016,108005,2023-09-09,100000,652.3543,153.2909,Lumpsum
6382,INV0017,125497,2020-01-27,25000,86.7814,288.0802,Lumpsum
458,INV0017,101539,2020-02-05,5000,51.4668,97.15,SIP
459,INV0017,101539,2020-03-06,5000,45.5666,109.7295,SIP
460,INV0017,101539,2020-04-05,5000,56.5345,88.4416,SIP
6228,INV0017,101539,2020-04-12,250000,48.6309,5140.7644,Lumpsum
461,INV0017,101539,2020-05-05,5000,48.4147,103.2744,SIP
462,INV0017,101539,2020-06-04,5000,63.1745,79.1459,SIP
463,INV0017,101539,2020-07-04,5000,44.7509,111.7296,SIP
464,INV0017,101539,2020-08-03,5000,56.2306,88.9196,SIP
6204,INV0017,103504,2020-08-22,500000,521.3174,959.1086,Lumpsum
465,INV0017,101539,2020-09-02,5000,57.3875,87.127,SIP
466,INV0017,101539,2020-10-02,5000,46.1335,108.3811,SIP
467,INV0017,101539,2020-11-01,5000,43.9892,113.6643,SIP
468,INV0017,101539,2020-12-01,5000,51.7569,96.6055,SIP
469,INV0017,101539,2020-12-31,5000,64.2023,77.8788,SIP
470,INV0017,101539,2021-01-30,5000,48.5121,103.0671,SIP
471,INV0017,101539,2021-03-01,5000,49.369,101.2781,SIP
472,INV0017,101539,2021-03-31,5000,55.746,89.6925,SIP
473,INV0017,101539,2021-04-30,5000,50.0505,99.8991,SIP
474,INV0017,101539,2021-05-30,5000,64.3105,77.7478,SIP
475,INV0017,101539,2021-06-29,5000,58.0463,86.1381,SIP
476,INV0017,101539,2021-07-29,5000,59.4307,84.1316,SIP
6058,INV0017,125497,2021-08-14,10000,82.2022,121.6512,Lumpsum
477,INV0017,101539,2021-08-28,5000,63.7313,78.4544,SIP
478,INV0017,101539,2021-09-27,5000,65.563,76.2625,SIP
479,INV0017,101539,2021-10-27,5000,61.5051,81.2941,SIP
480,INV0017,101539,2021-11-26,5000,57.792,86.5172,SIP
481,INV0017,101539,2021-12-26,5000,62.6393,79.8221,SIP
482,INV0017,101539,2022-01-25,5000,56.9824,87.7464,SIP
483,INV0017,101539,2022-02-24,5000,50.9043,98.2235,SIP
484,INV0017,101539,2022-03-26,5000,47.4719,105.3255,SIP
485,INV0017,101539,2022-04-25,5000,57.2623,87.3175,SIP
486,INV0017,101539,2022-05-25,5000,44.1164,113.3365,SIP
487,INV0017,101539,2022-06-24,5000,54.4793,91.778,SIP
488,INV0017,101539,2022-07-24,5000,48.7797,102.5017,SIP
489,INV0017,101539,2022-08-23,5000,51.8245,96.4795,SIP
490,INV0017,101539,2022-09-22,5000,59.9675,83.3785,SIP
491,INV0017,101539,2022-10-22,5000,63.652,78.5521,SIP
492,INV0017,101539,2022-11-21,5000,62.5907,79.8841,SIP
493,INV0017,101539,2022-12-21,5000,66.4749,75.2164,SIP
494,INV0017,101539,2023-01-20,5000,62.6481,79.8109,SIP
495,INV0017,101539,2023-02-19,5000,55.1961,90.5861,SIP
496,INV0017,101539,2023-03-21,5000,63.3992,78.8653,SIP
497,INV0017,101539,2023-04-20,5000,63.5951,78.6224,SIP
498,INV0017,101539,2023-05-20,5000,60.7579,82.2938,SIP
499,INV0017,101539,2023-06-19,5000,58.2489,85.8385,SIP
500,INV0017,101539,2023-07-19,5000,49.1318,101.7671,SIP
501,INV0017,101539,2023-08-18,5000,61.3559,81.4918,SIP
502,INV0017,101539,2023-09-17,5000,46.6164,107.2584,SIP
503,INV0017,101539,2023-10-17,5000,66.123,75.6167,SIP
504,INV0017,101539,2023-11-16,5000,60.5751,82.5422,SIP
6110,INV0018,112090,2019-07-13,10000,237.1345,42.1702,Lumpsum
505,INV0018,130503,2020-06-17,10000,75.8731,131.799,SIP
506,INV0018,130503,2020-07-17,10000,82.8582,120.6881,SIP
507,INV0018,130503,2020-08-16,10000,107.6322,92.909,SIP
508,INV0018,130503,2020-09-15,10000,98.961,101.0499,SIP
509,INV0018,130503,2020-10-15,10000,65.9524,151.6245,SIP
510,INV0018,130503,2020-11-14,10000,99.62,100.3814,SIP
511,INV0018,130503,2020-12-14,10000,68.5737,145.8285,SIP
512,INV0018,130503,2021-01-13,10000,64.7863,154.3536,SIP
513,INV0018,130503,2021-02-12,10000,76.7992,130.2097,SIP
514,INV0018,130503,2021-03-14,10000,93.1394,107.3659,SIP
515,INV0018,130503,2021-04-13,10000,69.9045,143.0523,SIP
516,INV0018,130503,2021-05-13,10000,65.6597,152.3004,SIP
517,INV0018,130503,2021-06-12,10000,68.8193,145.3081,SIP
518,INV0018,130503,2021-07-12,10000,105.1955,95.0611,SIP
519,INV0018,130503,2021-08-11,10000,103.0374,97.0521,SIP
520,INV0018,130503,2021-09-10,10000,102.8622,97.2174,SIP
521,INV0018,130503,2021-10-10,10000,105.275,94.9893,SIP
522,INV0018,130503,2021-11-09,10000,57.5132,173.8731,SIP
523,INV0018,130503,2021-12-09,10000,127.1942,78.6199,SIP
524,INV0018,130503,2022-01-08,10000,106.3976,93.9871,SIP
525,INV0018,130503,2022-02-07,10000,106.9829,93.4729,SIP
526,INV0018,130503,2022-03-09,10000,63.5648,157.3198,SIP
527,INV0018,130503,2022-04-08,10000,117.2608,85.28,SIP
528,INV0018,130503,2022-05-08,10000,117.7669,84.9135,SIP
529,INV0018,130503,2022-06-07,10000,72.9649,137.0522,SIP
530,INV0018,130503,2022-07-07,10000,65.1626,153.4623,SIP
531,INV0018,130503,2022-08-06,10000,72.0283,138.8343,SIP
532,INV0018,130503,2022-09-05,10000,109.5494,91.283,SIP
533,INV0018,130503,2022-10-05,10000,94.0157,106.3652,SIP
534,INV0018,130503,2022-11-04,10000,109.6237,91.2212,SIP
6198,INV0018,107494,2022-11-08,10000,145.4145,68.7689,Lumpsum
535,INV0018,130503,2022-12-04,10000,69.319,144.2606,SIP
536,INV0018,130503,2023-01-03,10000,68.0951,146.8534,SIP
537,INV0018,130503,2023-02-02,10000,60.2349,166.0167,SIP
538,INV0018,130503,2023-03-04,10000,134.7951,74.1867,SIP
6362,INV0018,100356,2023-03-25,500000,168.4514,2968.2152,Lumpsum
539,INV0018,130503,2023-04-03,10000,66.537,150.2923,SIP
6385,INV0018,108467,2023-04-15,250000,56.2965,4440.7734,Lumpsum
540,INV0018,130503,2023-05-03,10000,110.011,90.9,SIP
541,INV0018,130503,2023-06-02,10000,67.2088,148.79,SIP
542,INV0018,130503,2023-07-02,10000,71.2036,140.4423,SIP
543,INV0018,130503,2023-08-01,10000,107.6052,92.9323,SIP
544,INV0018,130503,2023-08-31,10000,65.7478,152.0963,SIP
6076,INV0018,118701,2023-09-13,500000,118.136,4232.4101,Lumpsum
545,INV0018,130503,2023-09-30,10000,141.5081,70.6673,SIP
546,INV0018,130503,2023-10-30,10000,129.7797,77.0537,SIP
547,INV0018,130503,2023-11-29,10000,104.3295,95.8502,SIP
548,INV0018,130503,2023-12-29,10000,57.7806,173.0685,SIP
549,INV0018,130503,2024-01-28,10000,68.0164,147.0234,SIP
550,INV0018,130503,2024-02-27,10000,66.6151,150.1161,SIP
551,INV0018,130503,2024-03-28,10000,128.0172,78.1145,SIP
552,INV0019,118701,2021-01-15,1000,161.6717,6.1854,SIP
553,INV0019,118701,2021-02-14,1000,149.9676,6.6681,SIP
554,INV0019,118701,2021-03-16,1000,366.8439,2.726,SIP
6029,INV0019,120841,2021-03-16,25000,183.4134,136.3041,Lumpsum
555,INV0019,118701,2021-04-15,1000,152.3555,6.5636,SIP
556,INV0019,118701,2021-05-15,1000,137.2776,7.2845,SIP
557,INV0019,118701,2021-06-14,1000,142.5808,7.0136,SIP
558,INV0019,118701,2021-07-14,1000,130.7684,7.6471,SIP
559,INV0019,118701,2021-08-13,1000,137.1033,7.2938,SIP
560,INV0019,118701,2021-09-12,1000,158.1091,6.3247,SIP
561,INV0019,118701,2021-10-12,1000,141.7298,7.0557,SIP
562,INV0019,118701,2021-11-11,1000,145.4467,6.8754,SIP
563,INV0019,118701,2021-12-11,1000,137.7443,7.2598,SIP
6273,INV0019,120841,2023-11-10,250000,169.8454,1471.9268,Lumpsum
564,INV0020,120841,2019-06-16,500,234.494,2.1323,SIP
6409,INV0020,103504,2019-06-21,100000,485.8085,205.8424,Lumpsum
565,INV0020,120841,2019-07-16,500,227.8323,2.1946,SIP
566,INV0020,120841,2019-08-15,500,158.7844,3.1489,SIP
567,INV0020,120841,2019-09-14,500,235.4448,2.1236,SIP
568,INV0020,120841,2019-10-14,500,160.927,3.107,SIP
569,INV0020,120841,2019-11-13,500,251.8729,1.9851,SIP
570,INV0020,120841,2019-12-13,500,178.1102,2.8073,SIP
571,INV0020,120841,2020-01-12,500,154.1949,3.2426,SIP
6044,INV0020,118632,2020-01-26,500000,88.3666,5658.2464,Lumpsum
572,INV0020,120841,2020-02-11,500,231.7118,2.1579,SIP
573,INV0020,120841,2020-03-12,500,244.5757,2.0444,SIP
574,INV0020,120841,2020-04-11,500,189.5598,2.6377,SIP
575,INV0020,120841,2020-05-11,500,161.7346,3.0915,SIP
576,INV0020,120841,2020-06-10,500,199.2871,2.5089,SIP
577,INV0020,120841,2020-07-10,500,158.3628,3.1573,SIP
578,INV0020,120841,2020-08-09,500,167.9999,2.9762,SIP
579,INV0020,120841,2020-09-08,500,158.0752,3.1631,SIP
580,INV0020,120841,2020-10-08,500,182.2421,2.7436,SIP
581,INV0020,120841,2020-11-07,500,176.6361,2.8307,SIP
582,INV0020,120841,2020-12-07,500,190.8215,2.6202,SIP
583,INV0020,120841,2021-01-06,500,200.2334,2.4971,SIP
584,INV0020,120841,2021-02-05,500,181.3071,2.7578,SIP
585,INV0020,120841,2021-03-07,500,177.5406,2.8163,SIP
586,INV0020,120841,2021-04-06,500,235.8345,2.1201,SIP
587,INV0020,120841,2021-05-06,500,197.8434,2.5273,SIP
588,INV0020,120841,2021-06-05,500,214.1079,2.3353,SIP
589,INV0020,120841,2021-07-05,500,172.5423,2.8978,SIP
590,INV0020,120841,2021-08-04,500,203.116,2.4616,SIP
591,INV0020,120841,2021-09-03,500,237.5803,2.1046,SIP
592,INV0020,120841,2021-10-03,500,232.9923,2.146,SIP
593,INV0020,120841,2021-11-02,500,156.3622,3.1977,SIP
594,INV0020,120841,2021-12-02,500,199.2841,2.509,SIP
595,INV0020,120841,2022-01-01,500,184.7545,2.7063,SIP
596,INV0020,120841,2022-01-31,500,169.6941,2.9465,SIP
597,INV0020,120841,2022-03-02,500,182.775,2.7356,SIP
598,INV0020,120841,2022-04-01,500,157.3537,3.1776,SIP
599,INV0020,120841,2022-05-01,500,185.8908,2.6898,SIP
600,INV0020,120841,2022-05-31,500,153.7304,3.2524,SIP
601,INV0020,120841,2022-06-30,500,214.1074,2.3353,SIP
602,INV0020,120841,2022-07-30,500,196.9069,2.5393,SIP
603,INV0020,120841,2022-08-29,500,154.5822,3.2345,SIP
604,INV0020,120841,2022-09-28,500,190.6468,2.6227,SIP
605,INV0020,120841,2022-10-28,500,213.9145,2.3374,SIP
606,INV0020,120841,2022-11-27,500,157.3082,3.1785,SIP
607,INV0020,120841,2022-12-27,500,159.1405,3.1419,SIP
608,INV0021,120503,2020-01-24,500,255.5818,1.9563,SIP
609,INV0021,120503,2020-02-23,500,263.7851,1.8955,SIP
610,INV0021,120503,2020-03-24,500,289.9458,1.7245,SIP
611,INV0021,120503,2020-04-23,500,210.0636,2.3802,SIP
612,INV0021,120503,2020-05-23,500,164.3817,3.0417,SIP
613,INV0021,120503,2020-06-22,500,232.7063,2.1486,SIP
6230,INV0021,116230,2020-06-23,10000,50.4837,198.0837,Lumpsum
614,INV0021,120503,2020-07-22,500,171.3286,2.9184,SIP
615,INV0021,120503,2020-08-21,500,205.3521,2.4348,SIP
616,INV0021,120503,2020-09-20,500,246.9279,2.0249,SIP
617,INV0021,120503,2020-10-20,500,266.1749,1.8785,SIP
618,INV0021,120503,2020-11-19,500,208.6292,2.3966,SIP
619,INV0021,120503,2020-12-19,500,168.3861,2.9694,SIP
620,INV0021,120503,2021-01-18,500,247.0995,2.0235,SIP
621,INV0021,120503,2021-02-17,500,351.4786,1.4226,SIP
622,INV0021,120503,2021-03-19,500,333.7572,1.4981,SIP
623,INV0021,120503,2021-04-18,500,337.6492,1.4808,SIP
624,INV0021,120503,2021-05-18,500,341.7844,1.4629,SIP
625,INV0021,120503,2021-06-17,500,171.2741,2.9193,SIP
626,INV0021,120503,2021-07-17,500,337.8435,1.48,SIP
627,INV0021,120503,2021-08-16,500,361.2556,1.3841,SIP
6375,INV0021,119551,2021-08-27,500000,144.1574,3468.431,Lumpsum
628,INV0021,120503,2021-09-15,500,354.7996,1.4092,SIP
629,INV0021,120503,2021-10-15,500,172.4766,2.8989,SIP
630,INV0021,120503,2021-11-14,500,250.5387,1.9957,SIP
631,INV0021,120503,2021-12-14,500,339.3141,1.4736,SIP
632,INV0021,120503,2022-01-13,500,231.0312,2.1642,SIP
633,INV0021,120503,2022-02-12,500,201.2942,2.4839,SIP
634,INV0021,120503,2022-03-14,500,253.6607,1.9711,SIP
635,INV0021,120503,2022-04-13,500,242.422,2.0625,SIP
636,INV0021,120503,2022-05-13,500,268.3228,1.8634,SIP
637,INV0021,120503,2022-06-12,500,299.2286,1.671,SIP
6011,INV0021,112090,2022-06-18,500000,155.3065,3219.4403,Lumpsum
638,INV0021,120503,2022-07-12,500,249.4346,2.0045,SIP
639,INV0021,120503,2022-08-11,500,215.8628,2.3163,SIP
6425,INV0021,103504,2022-08-12,25000,327.0453,76.442,Lumpsum
640,INV0021,120503,2022-09-10,500,173.098,2.8885,SIP
641,INV0021,120503,2022-10-10,500,311.5291,1.605,SIP
642,INV0021,120503,2022-11-09,500,151.2566,3.3056,SIP
643,INV0021,120503,2022-12-09,500,344.7931,1.4501,SIP
644,INV0021,120503,2023-01-08,500,159.9539,3.1259,SIP
645,INV0021,120503,2023-02-07,500,230.204,2.172,SIP
646,INV0021,120503,2023-03-09,500,349.1932,1.4319,SIP
647,INV0021,120503,2023-04-08,500,152.8719,3.2707,SIP
648,INV0021,120503,2023-05-08,500,295.1277,1.6942,SIP
649,INV0021,120503,2023-06-07,500,262.3221,1.9061,SIP
650,INV0021,120503,2023-07-07,500,351.709,1.4216,SIP
651,INV0021,120503,2023-08-06,500,189.7052,2.6357,SIP
652,INV0021,120503,2023-09-05,500,207.1404,2.4138,SIP
653,INV0021,120503,2023-10-05,500,171.5528,2.9146,SIP
654,INV0021,120503,2023-11-04,500,338.7862,1.4759,SIP
655,INV0021,120503,2023-12-04,500,240.8101,2.0763,SIP
656,INV0021,120503,2024-01-03,500,344.4102,1.4518,SIP
657,INV0022,110478,2019-05-11,10000,133.1867,75.0826,SIP
658,INV0022,110478,2019-06-10,10000,128.519,77.8095,SIP
659,INV0022,110478,2019-07-10,10000,140.5048,71.1719,SIP
660,INV0022,110478,2019-08-09,10000,147.495,67.7989,SIP
661,INV0022,110478,2019-09-08,10000,114.0467,87.6834,SIP
662,INV0022,110478,2019-10-08,10000,157.7373,63.3965,SIP
663,INV0022,110478,2019-11-07,10000,106.1046,94.2466,SIP
664,INV0022,110478,2019-12-07,10000,106.5288,93.8713,SIP
665,INV0022,110478,2020-01-06,10000,129.5854,77.1692,SIP
666,INV0022,110478,2020-02-05,10000,151.665,65.9348,SIP
667,INV0022,110478,2020-03-06,10000,117.1355,85.3712,SIP
668,INV0022,110478,2020-04-05,10000,114.9838,86.9688,SIP
669,INV0022,110478,2020-05-05,10000,118.8487,84.1406,SIP
6152,INV0022,108467,2022-02-24,50000,54.8175,912.1175,Lumpsum
670,INV0023,108467,2019-06-10,1000,71.5723,13.9719,SIP
671,INV0023,108467,2019-07-10,1000,59.8988,16.6948,SIP
672,INV0023,108467,2019-08-09,1000,57.0257,17.536,SIP
673,INV0023,108467,2019-09-08,1000,60.359,16.5675,SIP
674,INV0023,108467,2019-10-08,1000,57.2199,17.4764,SIP
675,INV0023,108467,2019-11-07,1000,56.3403,17.7493,SIP
6034,INV0023,119092,2019-11-22,50000,250.025,199.98,Lumpsum
676,INV0023,108467,2019-12-07,1000,58.5877,17.0684,SIP
677,INV0023,108467,2020-01-06,1000,53.3805,18.7334,SIP
678,INV0023,108467,2020-02-05,1000,63.3079,15.7958,SIP
679,INV0023,108467,2020-03-06,1000,55.077,18.1564,SIP
680,INV0023,108467,2020-04-05,1000,51.7603,19.3198,SIP
681,INV0023,108467,2020-05-05,1000,56.1927,17.7959,SIP
682,INV0023,108467,2020-06-04,1000,64.5641,15.4885,SIP
683,INV0023,108467,2020-07-04,1000,53.6629,18.6348,SIP
684,INV0023,108467,2020-08-03,1000,60.1722,16.619,SIP
685,INV0023,108467,2020-09-02,1000,53.8988,18.5533,SIP
686,INV0023,108467,2020-10-02,1000,56.6053,17.6662,SIP
5990,INV0023,108467,2020-10-25,500000,69.6342,7180.3798,Lumpsum
687,INV0023,108467,2020-11-01,1000,56.6022,17.6672,SIP
688,INV0023,108467,2020-12-01,1000,60.7631,16.4574,SIP
689,INV0023,108467,2020-12-31,1000,57.1771,17.4895,SIP
690,INV0023,108467,2021-01-30,1000,56.3483,17.7468,SIP
691,INV0023,108467,2021-03-01,1000,56.7351,17.6258,SIP
6348,INV0023,100356,2021-03-10,10000,198.5735,50.3592,Lumpsum
692,INV0023,108467,2021-03-31,1000,62.4031,16.0248,SIP
693,INV0023,108467,2021-04-30,1000,53.9865,18.5231,SIP
694,INV0023,108467,2021-05-30,1000,69.9522,14.2955,SIP
695,INV0023,108467,2021-06-29,1000,52.2125,19.1525,SIP
696,INV0023,108467,2021-07-29,1000,66.3144,15.0797,SIP
697,INV0023,108467,2021-08-28,1000,60.4474,16.5433,SIP
698,INV0023,108467,2021-09-27,1000,58.4435,17.1105,SIP
699,INV0023,108467,2021-10-27,1000,56.8282,17.5969,SIP
700,INV0023,108467,2021-11-26,1000,63.2953,15.799,SIP
701,INV0023,108467,2021-12-26,1000,51.6577,19.3582,SIP
702,INV0023,108467,2022-01-25,1000,53.1578,18.8119,SIP
703,INV0023,108467,2022-02-24,1000,55.2284,18.1066,SIP
704,INV0024,101539,2019-04-17,2000,51.4668,38.86,SIP
705,INV0024,101539,2019-05-17,2000,45.5666,43.8918,SIP
706,INV0024,101539,2019-06-16,2000,56.5345,35.3766,SIP
707,INV0024,101539,2019-07-16,2000,48.4147,41.3098,SIP
6026,INV0024,116230,2019-07-30,100000,40.9543,2441.746,Lumpsum
708,INV0024,101539,2019-08-15,2000,63.1745,31.6583,SIP
6389,INV0024,100033,2019-08-17,50000,103.8059,481.6682,Lumpsum
709,INV0024,101539,2019-09-14,2000,44.7509,44.6918,SIP
710,INV0024,101539,2019-10-14,2000,56.2306,35.5678,SIP
711,INV0024,101539,2019-11-13,2000,57.3875,34.8508,SIP
712,INV0024,101539,2019-12-13,2000,46.1335,43.3524,SIP
713,INV0024,101539,2020-01-12,2000,43.9892,45.4657,SIP
714,INV0024,101539,2020-02-11,2000,51.7569,38.6422,SIP
715,INV0024,101539,2020-03-12,2000,64.2023,31.1515,SIP
716,INV0024,101539,2020-04-11,2000,48.5121,41.2268,SIP
717,INV0024,101539,2020-05-11,2000,49.369,40.5113,SIP
718,INV0024,101539,2020-06-10,2000,55.746,35.877,SIP
719,INV0024,101539,2020-07-10,2000,50.0505,39.9596,SIP
720,INV0024,101539,2020-08-09,2000,64.3105,31.0991,SIP
721,INV0024,101539,2020-09-08,2000,58.0463,34.4553,SIP
722,INV0024,101539,2020-10-08,2000,59.4307,33.6526,SIP
723,INV0024,101539,2020-11-07,2000,63.7313,31.3818,SIP
724,INV0024,101539,2020-12-07,2000,65.563,30.505,SIP
725,INV0024,101539,2021-01-06,2000,61.5051,32.5176,SIP
6261,INV0024,120841,2021-01-09,25000,204.8076,122.0658,Lumpsum
726,INV0024,101539,2021-02-05,2000,57.792,34.6069,SIP
727,INV0024,101539,2021-03-07,2000,62.6393,31.9288,SIP
728,INV0024,101539,2021-04-06,2000,56.9824,35.0986,SIP
729,INV0024,101539,2021-05-06,2000,50.9043,39.2894,SIP
730,INV0024,101539,2021-06-05,2000,47.4719,42.1302,SIP
731,INV0024,101539,2021-07-05,2000,57.2623,34.927,SIP
732,INV0024,101539,2021-08-04,2000,44.1164,45.3346,SIP
6195,INV0025,100033,2020-05-01,100000,175.0335,571.3192,Lumpsum
6190,INV0025,108467,2020-07-21,10000,58.6353,170.5457,Lumpsum
733,INV0025,101539,2020-11-01,1000,51.4668,19.43,SIP
734,INV0025,101539,2020-12-01,1000,45.5666,21.9459,SIP
735,INV0025,101539,2020-12-31,1000,56.5345,17.6883,SIP
736,INV0025,101539,2021-01-30,1000,48.4147,20.6549,SIP
737,INV0025,101539,2021-03-01,1000,63.1745,15.8292,SIP
738,INV0025,101539,2021-03-31,1000,44.7509,22.3459,SIP
739,INV0025,101539,2021-04-30,1000,56.2306,17.7839,SIP
740,INV0025,101539,2021-05-30,1000,57.3875,17.4254,SIP
741,INV0025,101539,2021-06-29,1000,46.1335,21.6762,SIP
742,INV0025,101539,2021-07-29,1000,43.9892,22.7329,SIP
743,INV0025,101539,2021-08-28,1000,51.7569,19.3211,SIP
744,INV0025,101539,2021-09-27,1000,64.2023,15.5758,SIP
745,INV0025,101539,2021-10-27,1000,48.5121,20.6134,SIP
746,INV0025,101539,2021-11-26,1000,49.369,20.2556,SIP
747,INV0025,101539,2021-12-26,1000,55.746,17.9385,SIP
748,INV0025,101539,2022-01-25,1000,50.0505,19.9798,SIP
